Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
C;QuickSort;100000;0.017451;93
C;QuickSort;100000;0.018616;94
C;QuickSort;100000;0.018128;95
C;QuickSort;100000;0.018026;96
C;QuickSort;100000;0.018017;97
C;QuickSort;100000;0.017450;98
C;QuickSort;100000;0.017634;99
C;QuickSort;100000;0.017801;100
C;QuickSort;1000000;0.190502;1
C;QuickSort;1000000;0.192291;2
C;QuickSort;1000000;0.189977;3
C;QuickSort;1000000;0.192458;4
C;QuickSort;1000000;0.189858;5
C;QuickSort;1000000;0.190254;6
C;QuickSort;1000000;0.191681;7
C;QuickSort;1000000;0.193443;8
C;QuickSort;1000000;0.190592;9
C;QuickSort;1000000;0.192685;10
C;QuickSort;1000000;0.190549;11
C;QuickSort;1000000;0.192395;12
C;QuickSort;1000000;0.193987;13
C;QuickSort;1000000;0.193075;14
C;QuickSort;1000000;0.193900;15
C;QuickSort;1000000;0.192551;16
C;QuickSort;1000000;0.187836;17
C;QuickSort;1000000;0.187946;18
C;QuickSort;1000000;0.188186;19
C;QuickSort;1000000;0.190089;20
C;QuickSort;1000000;0.193501;21
C;QuickSort;1000000;0.191583;22
C;QuickSort;1000000;0.188853;23
C;QuickSort;1000000;0.190494;24
C;QuickSort;1000000;0.189718;25
C;QuickSort;1000000;0.189215;26
C;QuickSort;1000000;0.189589;27
C;QuickSort;1000000;0.194709;28
C;QuickSort;1000000;0.190425;29
C;QuickSort;1000000;0.192376;30
C;QuickSort;1000000;0.193162;31
C;QuickSort;1000000;0.190449;32
C;QuickSort;1000000;0.190545;33
C;QuickSort;1000000;0.190361;34
C;QuickSort;1000000;0.192236;35
C;QuickSort;1000000;0.192126;36
C;QuickSort;1000000;0.193086;37
C;QuickSort;1000000;0.189943;38
C;QuickSort;1000000;0.192631;39
C;QuickSort;1000000;0.191293;40
C;QuickSort;1000000;0.193463;41
C;QuickSort;1000000;0.191710;42
C;QuickSort;1000000;0.192799;43
C;QuickSort;1000000;0.193966;44
C;QuickSort;1000000;0.190596;45
C;QuickSort;1000000;0.194048;46
C;QuickSort;1000000;0.187501;47
C;QuickSort;1000000;0.191264;48
C;QuickSort;1000000;0.195475;49
C;QuickSort;1000000;0.190474;50
C;QuickSort;1000000;0.188124;51
C;QuickSort;1000000;0.195115;52
C;QuickSort;1000000;0.190003;53
C;QuickSort;1000000;0.547086;54
C;QuickSort;1000000;0.194828;55
C;QuickSort;1000000;0.192359;56
C;QuickSort;1000000;0.191349;57
C;QuickSort;1000000;0.191975;58
C;QuickSort;1000000;0.191456;59
C;QuickSort;1000000;0.191288;60
C;QuickSort;1000000;0.191156;61
C;QuickSort;1000000;0.193991;62
C;QuickSort;1000000;0.189455;63
C;QuickSort;1000000;0.191529;64
C;QuickSort;1000000;0.192793;65
C;QuickSort;1000000;0.192296;66
C;QuickSort;1000000;0.189203;67
C;QuickSort;1000000;0.190134;68
C;QuickSort;1000000;0.189756;69
C;QuickSort;1000000;0.190265;70
C;QuickSort;1000000;0.193461;71
C;QuickSort;1000000;0.189240;72
C;QuickSort;1000000;0.193968;73
C;QuickSort;1000000;0.193875;74
C;QuickSort;1000000;0.188877;75
C;QuickSort;1000000;0.189677;76
C;QuickSort;1000000;0.192401;77
C;QuickSort;1000000;0.189493;78
C;QuickSort;1000000;0.190452;79
C;QuickSort;1000000;0.193786;80
C;QuickSort;1000000;0.191998;81
C;QuickSort;1000000;0.192912;82
C;QuickSort;1000000;0.193475;83
C;QuickSort;1000000;0.191522;84
C;QuickSort;1000000;0.192416;85
C;QuickSort;1000000;0.191264;86
C;QuickSort;1000000;0.193645;87
C;QuickSort;1000000;0.189292;88
C;QuickSort;1000000;0.192001;89
C;QuickSort;1000000;0.185744;90
C;QuickSort;1000000;0.193239;91
C;QuickSort;1000000;0.191294;92
C;QuickSort;1000000;0.192033;93
C;QuickSort;1000000;0.188872;94
C;QuickSort;1000000;0.189194;95
C;QuickSort;1000000;0.191833;96
C;QuickSort;1000000;0.191409;97
C;QuickSort;1000000;0.189553;98
C;QuickSort;1000000;0.190796;99
C;QuickSort;1000000;0.190705;100
