Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
Python;QuickSort;100;0.0001221999991685152;1
Python;QuickSort;100;0.00012190000416012481;2
Python;QuickSort;100;0.00012119999882997945;3
Python;QuickSort;100;0.00011510000331327319;4
Python;QuickSort;100;0.00012540000170702115;5
Python;QuickSort;100;0.00011139999696752056;6
Python;QuickSort;100;0.0001123000038205646;7
Python;QuickSort;100;0.00011169999925186858;8
Python;QuickSort;100;0.00012510000669863075;9
Python;QuickSort;100;0.0001190999973914586;10
Python;QuickSort;100;0.00011129999620607123;11
Python;QuickSort;100;0.00011939999967580661;12
Python;QuickSort;100;0.00011559999984456226;13
Python;QuickSort;100;0.00012040000001434237;14
Python;QuickSort;100;0.00012340000102994964;15
Python;QuickSort;100;0.00011720000475179404;16
Python;QuickSort;100;0.00011920000542886555;17
Python;QuickSort;100;0.0001216000018757768;18
Python;QuickSort;100;0.00011700000322889537;19
Python;QuickSort;100;0.0001224999941769056;20
Python;QuickSort;100;0.0001173999989987351;21
Python;QuickSort;100;0.00011870000162161887;22
Python;QuickSort;100;0.00011660000018309802;23
Python;QuickSort;100;0.00012010000500595197;24
Python;QuickSort;100;0.00011790000280598179;25
Python;QuickSort;100;0.0001249999986612238;26
Python;QuickSort;100;0.00011040000390494242;27
Python;QuickSort;100;0.00011639999866019934;28
Python;QuickSort;100;0.00011059999815188348;29
Python;QuickSort;100;0.00012070000229869038;30
Python;QuickSort;100;0.0001233000002685003;31
Python;QuickSort;100;0.00011890000314451754;32
Python;QuickSort;100;0.00011520000407472253;33
Python;QuickSort;100;0.00014099999680183828;34
Python;QuickSort;100;0.00012250000145286322;35
Python;QuickSort;100;0.00011950000043725595;36
Python;QuickSort;100;0.00011590000212891027;37
Python;QuickSort;100;0.00012340000102994964;38
Python;QuickSort;100;0.00011490000179037452;39
Python;QuickSort;100;0.00011629999789875001;40
Python;QuickSort;100;0.00011359999916749075;41
Python;QuickSort;100;0.0001142999972216785;42
Python;QuickSort;100;0.00012229999992996454;43
Python;QuickSort;100;0.00011850000009872019;44
