Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
Python;BubbleSort;100;0.0004304000030970201;1
Python;BubbleSort;100;0.00041090000013355166;2
Python;BubbleSort;100;0.00043819999700644985;3
Python;BubbleSort;100;0.00041570000030333176;4
Python;BubbleSort;100;0.00041789999522734433;5
Python;BubbleSort;100;0.0004095999975106679;6
Python;BubbleSort;100;0.00041909999708877876;7
Python;BubbleSort;100;0.00042300000495743006;8
Python;BubbleSort;100;0.00041849999979604036;9
Python;BubbleSort;100;0.00042240000038873404;10
Python;BubbleSort;100;0.0004169000021647662;11
Python;BubbleSort;100;0.00044860000343760476;12
Python;BubbleSort;100;0.0004284000024199486;13
Python;BubbleSort;100;0.000636500000837259;14
Python;BubbleSort;100;0.0006348000024445355;15
Python;BubbleSort;100;0.0004597000006469898;16
Python;BubbleSort;100;0.0004374000054667704;17
Python;BubbleSort;100;0.0004748999999719672;18
Python;BubbleSort;100;0.00041880000208038837;19
Python;BubbleSort;100;0.0006176999959279783;20
Python;BubbleSort;100;0.0004489999992074445;21
Python;BubbleSort;100;0.0006015000035404228;22
Python;BubbleSort;100;0.00042669999675126746;23
Python;BubbleSort;100;0.00044409999827621505;24
Python;BubbleSort;100;0.00045700000191573054;25
Python;BubbleSort;100;0.0010233000066364184;26
Python;BubbleSort;100;0.0005476000005728565;27
Python;BubbleSort;100;0.0004625999936251901;28
Python;BubbleSort;100;0.00043899999582208693;29
Python;BubbleSort;100;0.0005083000069134869;30
Python;BubbleSort;100;0.00041960000089602545;31
Python;BubbleSort;100;0.00048769999557407573;32
Python;BubbleSort;100;0.00043340000411262736;33
Python;BubbleSort;100;0.00044770000386051834;34
Python;BubbleSort;100;0.000491600003442727;35
Python;BubbleSort;100;0.0004324000037740916;36
Python;BubbleSort;100;0.0005175999976927415;37
Python;BubbleSort;100;0.0004434000002220273;38
Python;BubbleSort;100;0.0005249000023468398;39
Python;BubbleSort;100;0.00042079999548150226;40
Python;BubbleSort;100;0.00041960000089602545;41
Python;BubbleSort;100;0.00044440000056056306;42
Python;BubbleSort;100;0.0004377000004751608;43
Python;BubbleSort;100;0.0004312999953981489;44
Python;BubbleSort;100;0.0008564000017940998;45
Python;BubbleSort;100;0.001069199999619741;46
Python;BubbleSort;100;0.0004532000020844862;47
Python;BubbleSort;100;0.0004654000003938563;48
Python;BubbleSort;100;0.000455000001238659;49
Python;BubbleSort;100;0.0004172000044491142;50
Python;BubbleSort;100;0.00043310000182827935;51
Python;BubbleSort;100;0.00042560000292724;52
Python;BubbleSort;100;0.00040979999903356656;53
Python;BubbleSort;100;0.0004273999948054552;54
Python;BubbleSort;100;0.0004197000016574748;55
Python;BubbleSort;100;0.0004569000011542812;56
Python;BubbleSort;100;0.0004504999960772693;57
Python;BubbleSort;100;0.00043230000301264226;58
Python;BubbleSort;100;0.0004050999996252358;59
Python;BubbleSort;100;0.00044290000369073823;60
Python;BubbleSort;100;0.00040890000673243776;61
Python;BubbleSort;100;0.0004343999971752055;62
Python;BubbleSort;100;0.00044490000436780974;63
Python;BubbleSort;100;0.0004239999980200082;64
Python;BubbleSort;100;0.00045539999700849876;65
Python;BubbleSort;100;0.00043300000106683;66
Python;BubbleSort;100;0.0004371999966679141;67
Python;BubbleSort;100;0.0004352000032668002;68
Python;BubbleSort;100;0.00041649999911896884;69
Python;BubbleSort;100;0.0004498999987845309;70
Python;BubbleSort;100;0.000455000001238659;71
Python;BubbleSort;100;0.0004317999992053956;72
Python;BubbleSort;100;0.0004464999947231263;73
Python;BubbleSort;100;0.0004305000038584694;74
Python;BubbleSort;100;0.0004566999996313825;75
Python;BubbleSort;100;0.000417799994465895;76
Python;BubbleSort;100;0.00044160000106785446;77
Python;BubbleSort;100;0.00043680000089807436;78
Python;BubbleSort;100;0.0004718999989563599;79
Python;BubbleSort;100;0.00043569999979808927;80
Python;BubbleSort;100;0.00045309999404707924;81
Python;BubbleSort;100;0.00043649999861372635;82
Python;BubbleSort;100;0.0004552000027615577;83
Python;BubbleSort;100;0.000465299999632407;84
Python;BubbleSort;100;0.0004602000044542365;85
Python;BubbleSort;100;0.00043300000106683;86
Python;BubbleSort;100;0.00046010000369278714;87
Python;BubbleSort;100;0.0004529999932856299;88
Python;BubbleSort;100;0.00041260000580223277;89
Python;BubbleSort;100;0.0004250999991199933;90
Python;BubbleSort;100;0.00042040000698762015;91
Python;BubbleSort;100;0.00042350000148871914;92
Python;BubbleSort;100;0.00041149999742629007;93
Python;BubbleSort;100;0.00041420000343350694;94
Python;BubbleSort;100;0.00043259999802103266;95
Python;BubbleSort;100;0.0004324999972595833;96
Python;BubbleSort;100;0.00040499999886378646;97
Python;BubbleSort;100;0.0004355000055511482;98
Python;BubbleSort;100;0.00043619999632937834;99
Python;BubbleSort;100;0.000486999997519888;100
Python;BubbleSort;1000;0.05310230000031879;1
Python;BubbleSort;1000;0.05236290000175359;2
Python;BubbleSort;1000;0.053014000004623085;3
