Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
C++;InsertionSort;100000;19.314905900;12
C++;InsertionSort;100000;19.417267300;13
C++;InsertionSort;100000;20.435330800;14
C++;InsertionSort;100000;20.430840800;15
C++;InsertionSort;100000;20.401201700;16
C++;InsertionSort;100000;20.399121600;17
C++;InsertionSort;100000;19.300502500;18
C++;InsertionSort;100000;19.347408600;19
C++;InsertionSort;100000;19.394089700;20
C++;InsertionSort;100000;19.272520300;21
C++;InsertionSort;100000;19.438290800;22
C++;InsertionSort;100000;19.322347600;23
C++;InsertionSort;100000;19.267362900;24
C++;InsertionSort;100000;19.310454000;25
C++;InsertionSort;100000;19.359655200;26
C++;InsertionSort;100000;19.442978200;27
C++;InsertionSort;100000;19.401508900;28
C++;InsertionSort;100000;19.256340200;29
C++;InsertionSort;100000;20.583575000;30
C++;InsertionSort;100000;20.366256500;31
C++;InsertionSort;100000;20.685902800;32
C++;InsertionSort;100000;20.361044600;33
C++;InsertionSort;100000;20.490911500;34
C++;InsertionSort;100000;20.271688800;35
C++;InsertionSort;100000;20.297032400;36
C++;InsertionSort;100000;20.306164400;37
C++;InsertionSort;100000;20.302471900;38
C++;InsertionSort;100000;20.462428300;39
C++;InsertionSort;100000;20.533493400;40
C++;InsertionSort;100000;20.310355200;41
C++;InsertionSort;100000;20.720436200;42
C++;InsertionSort;100000;20.417700400;43
C++;InsertionSort;100000;20.412085300;44
C++;InsertionSort;100000;19.936376800;45
C++;InsertionSort;100000;19.458040000;46
C++;InsertionSort;100000;19.481069200;47
C++;InsertionSort;100000;19.387057300;48
C++;InsertionSort;100000;19.380282100;49
C++;InsertionSort;100000;19.432928300;50
C++;InsertionSort;100000;19.495279400;51
C++;InsertionSort;100000;19.407091400;52
C++;InsertionSort;100000;19.468555300;53
C++;InsertionSort;100000;19.528693500;54
C++;InsertionSort;100000;19.522051300;55
C++;InsertionSort;100000;19.466151400;56
C++;InsertionSort;100000;19.429529900;57
C++;InsertionSort;100000;19.548969000;58
C++;InsertionSort;100000;19.412012400;59
C++;InsertionSort;100000;19.372014100;60
C++;InsertionSort;100000;19.421280400;61
C++;InsertionSort;100000;20.595648400;62
C++;InsertionSort;100000;20.618330900;63
C++;InsertionSort;100000;20.627700300;64
C++;InsertionSort;100000;20.296695100;65
C++;InsertionSort;100000;19.359766900;66
C++;InsertionSort;100000;19.375911100;67
C++;InsertionSort;100000;19.401416700;68
C++;InsertionSort;100000;19.293648600;69
C++;InsertionSort;100000;19.451783200;70
C++;InsertionSort;100000;19.361828400;71
C++;InsertionSort;100000;19.412984000;72
C++;InsertionSort;100000;19.318123600;73
C++;InsertionSort;100000;19.373594000;74
C++;InsertionSort;100000;19.383789100;75
C++;InsertionSort;100000;19.457247000;76
C++;InsertionSort;100000;19.374601000;77
C++;InsertionSort;100000;19.412055800;78
C++;InsertionSort;100000;19.448917700;79
C++;InsertionSort;100000;19.332074500;80
C++;InsertionSort;100000;19.475191800;81
C++;InsertionSort;100000;19.325643700;82
C++;InsertionSort;100000;19.343901000;83
C++;InsertionSort;100000;19.362261500;84
C++;InsertionSort;100000;19.376581900;85
C++;InsertionSort;100000;19.326552100;86
C++;InsertionSort;100000;19.364312700;87
C++;InsertionSort;100000;19.532607800;88
C++;InsertionSort;100000;19.412732500;89
C++;InsertionSort;100000;19.339922400;90
C++;InsertionSort;100000;19.366785800;91
C++;InsertionSort;100000;19.281666900;92
C++;InsertionSort;100000;19.436555200;93
C++;InsertionSort;100000;19.277947000;94
C++;InsertionSort;100000;19.346962800;95
C++;InsertionSort;100000;19.335713200;96
C++;InsertionSort;100000;19.298413900;97
C++;InsertionSort;100000;19.565632400;98
C++;InsertionSort;100000;19.422364800;99
C++;InsertionSort;100000;19.348103700;100
