Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
C++;HeapSort;1000;0.000303700;44
C++;HeapSort;1000;0.000293400;45
C++;HeapSort;1000;0.000292600;46
C++;HeapSort;1000;0.000335400;47
C++;HeapSort;1000;0.000305500;48
C++;HeapSort;1000;0.000292000;49
C++;HeapSort;1000;0.000304800;50
C++;HeapSort;1000;0.000297500;51
C++;HeapSort;1000;0.000298800;52
C++;HeapSort;1000;0.000298200;53
C++;HeapSort;1000;0.000302900;54
C++;HeapSort;1000;0.000299800;55
C++;HeapSort;1000;0.000313100;56
C++;HeapSort;1000;0.000300300;57
C++;HeapSort;1000;0.000313300;58
C++;HeapSort;1000;0.000287500;59
C++;HeapSort;1000;0.000288800;60
C++;HeapSort;1000;0.000298700;61
C++;HeapSort;1000;0.000293800;62
C++;HeapSort;1000;0.000300700;63
C++;HeapSort;1000;0.000306200;64
C++;HeapSort;1000;0.000293100;65
C++;HeapSort;1000;0.000298300;66
C++;HeapSort;1000;0.000306200;67
C++;HeapSort;1000;0.000304200;68
C++;HeapSort;1000;0.000298800;69
C++;HeapSort;1000;0.000326300;70
C++;HeapSort;1000;0.000298200;71
C++;HeapSort;1000;0.000286200;72
C++;HeapSort;1000;0.000307600;73
C++;HeapSort;1000;0.000294200;74
C++;HeapSort;1000;0.000293200;75
C++;HeapSort;1000;0.000301500;76
C++;HeapSort;1000;0.000313000;77
C++;HeapSort;1000;0.000296300;78
C++;HeapSort;1000;0.000288100;79
C++;HeapSort;1000;0.000294600;80
C++;HeapSort;1000;0.000287800;81
C++;HeapSort;1000;0.000296500;82
C++;HeapSort;1000;0.000319000;83
C++;HeapSort;1000;0.000310500;84
C++;HeapSort;1000;0.000289200;85
C++;HeapSort;1000;0.000299800;86
C++;HeapSort;1000;0.000289200;87
C++;HeapSort;1000;0.000290400;88
C++;HeapSort;1000;0.000287700;89
C++;HeapSort;1000;0.000299200;90
C++;HeapSort;1000;0.000289000;91
C++;HeapSort;1000;0.000302500;92
C++;HeapSort;1000;0.000296000;93
C++;HeapSort;1000;0.000292900;94
C++;HeapSort;1000;0.000329000;95
C++;HeapSort;1000;0.000295600;96
C++;HeapSort;1000;0.000291100;97
C++;HeapSort;1000;0.000295600;98
C++;HeapSort;1000;0.000297400;99
C++;HeapSort;1000;0.000291900;100
C++;HeapSort;10000;0.004338700;1
C++;HeapSort;10000;0.004572300;2
C++;HeapSort;10000;0.004430500;3
C++;HeapSort;10000;0.004504500;4
C++;HeapSort;10000;0.004304700;5
C++;HeapSort;10000;0.004426500;6
C++;HeapSort;10000;0.004450100;7
C++;HeapSort;10000;0.004461100;8
C++;HeapSort;10000;0.004388200;9
C++;HeapSort;10000;0.004365200;10
C++;HeapSort;10000;0.004460100;11
C++;HeapSort;10000;0.004560900;12
C++;HeapSort;10000;0.004507200;13
C++;HeapSort;10000;0.004569800;14
C++;HeapSort;10000;0.004510200;15
C++;HeapSort;10000;0.004665800;16
C++;HeapSort;10000;0.004309300;17
C++;HeapSort;10000;0.004347000;18
C++;HeapSort;10000;0.004336300;19
